stock_code,description,category,units_sold,revenue,est_profit,n_orders,first_sold,last_sold,sales_velocity,days_since_sale,movement,restock_recommended
21498,RED RETROSPOT WRAP,Stationery & Craft,26726,10851.92,2994.476,802,2009-12-01 11:50:00,2011-12-08 15:03:00,253.842605156038,0,Fast,True
21499,BLUE POLKADOT WRAP,Stationery & Craft,15052,6059.84,1634.552,460,2009-12-01 13:41:00,2011-12-08 12:29:00,143.1576086956522,1,Fast,True
21500,PINK POLKADOT WRAP,Stationery & Craft,15950,6443.0,1753.7,492,2009-12-01 11:51:00,2011-12-05 09:03:00,152.3192360163711,4,Fast,True
21503,TOYBOX  WRAP,Toys & Games,1801,740.42,210.926,64,2009-12-16 17:06:00,2011-11-30 16:43:00,17.681626928471246,8,Medium,False
21504,SKULLS GREETING CARD,Other,4913,2005.02,560.598,329,2009-12-02 09:57:00,2011-12-07 13:46:00,46.79047619047619,1,Medium,False
21506,"FANCY FONT BIRTHDAY CARD,",Other,10878,4534.49,1336.358,665,2009-12-01 14:28:00,2011-12-09 12:16:00,103.31886024423338,0,Fast,True
21507,"ELEPHANT, BIRTHDAY CARD,",Other,8223,3455.41,1037.848,584,2009-12-02 12:32:00,2011-12-09 12:16:00,78.20788043478261,0,Fast,True
21508,VINTAGE KID DOLLY CARD,Toys & Games,6716,2808.62,834.116,541,2009-12-01 13:29:00,2011-12-09 10:03:00,63.78833107191316,0,Fast,True
21509,COWBOYS AND INDIANS BIRTHDAY CARD,Other,8696,3587.22,1030.596,628,2009-12-03 13:51:00,2011-12-09 10:03:00,82.81904761904762,0,Fast,True
21511,VINTAGE COLLAGE  GREETING  CARD,Vintage & Retro,40,16.8,5.04,2,2010-04-13 12:21:00,2010-05-21 12:06:00,7.567567567567567,567,Dormant,False
21518,BANK ACCOUNT  GREETING  CARD,Other,1107,469.28,143.822,109,2009-12-02 12:39:00,2011-07-12 16:11:00,13.201022146507665,149,Dormant,False
21519,GIN & TONIC DIET GREETING CARD,Other,7356,3149.93,987.266,553,2009-12-01 14:28:00,2011-12-08 17:12:00,69.86702849389417,0,Fast,True
21520,BOOZE & WOMEN GREETING CARD,Other,957,411.63,130.272,108,2009-12-01 14:28:00,2011-12-05 17:28:00,9.126702997275205,3,Slow,False
21523,DOORMAT FANCY FONT HOME SWEET HOME,Home Decor,6916,46083.71,7596.170000000004,1122,2009-12-01 07:45:00,2011-12-09 10:26:00,65.59891598915989,0,Fast,True
21524,DOORMAT SPOTTY HOME SWEET HOME,Home Decor,5255,35955.44,6711.3650000000025,1150,2009-12-01 13:29:00,2011-12-08 20:01:00,49.91180461329715,0,Fast,True
21525,BEWARE OF THE CAT DOORMAT,Home Decor,2,13.5,4.050000000000001,2,2009-12-18 10:09:00,2009-12-18 10:11:00,2.0,721,Dormant,False
21527,RED RETROSPOT TRADITIONAL TEAPOT,Kitchen & Dining,3345,24968.47,6353.545000000002,831,2009-12-01 11:50:00,2011-05-15 16:02:00,44.17924528301887,207,Dormant,False
21528,DAIRY MAID TRADITIONAL TEAPOT,Kitchen & Dining,899,5680.15,1306.515,257,2009-12-01 13:29:00,2011-12-09 10:03:00,8.538670284938942,0,Slow,False
21529,RETRO SPOT CERAMIC TOASTRACK,Vintage & Retro,503,1790.44,575.695,152,2009-12-01 14:28:00,2010-09-13 13:29:00,12.35438596491228,451,Dormant,False
21530,DAIRY MAID TOASTRACK,Other,959,1361.5600000000002,-618.775,162,2009-12-01 13:29:00,2011-12-08 16:30:00,9.10854816824966,0,Slow,False
21531,RED RETROSPOT SUGAR JAM BOWL,Kitchen & Dining,4073,10174.12,2903.815000000001,776,2009-12-01 11:50:00,2011-12-07 08:03:00,38.79047619047619,2,Medium,False
21532,DAIRY MAID SUGAR JAM BOWL,Kitchen & Dining,1387,1419.71,-619.18,90,2009-12-01 13:29:00,2010-10-11 12:00:00,31.01916932907348,424,Dormant,False
21533,RETRO SPOT LARGE MILK JUG,Kitchen & Dining,3343,16614.870000000003,5031.375000000001,954,2009-12-01 11:50:00,2011-12-09 08:48:00,31.7516960651289,0,Medium,False
21534,DAIRY MAID LARGE MILK JUG,Kitchen & Dining,938,4768.64,1518.4700000000005,342,2009-12-01 12:02:00,2011-12-07 11:42:00,8.933333333333334,2,Slow,False
21535,RED RETROSPOT SMALL MILK JUG,Kitchen & Dining,6776,16837.0,4741.840000000001,1111,2009-12-01 11:50:00,2011-12-08 17:24:00,64.35820895522387,0,Fast,True
21536,DAIRY MAID  SMALL  MILK JUG,Kitchen & Dining,221,474.74000000000007,149.87000000000003,61,2009-12-03 12:40:00,2010-03-30 15:25:00,13.22222222222222,618,Dormant,False
21537,RED RETROSPOT PUDDING BOWL,Kitchen & Dining,1005,4338.71,1348.8350000000005,256,2009-12-01 11:50:00,2011-12-07 08:45:00,9.571428571428571,2,Slow,False
21538,DAIRY MAID  PUDDING BOWL,Kitchen & Dining,1308,1924.51,-1508.99,51,2009-12-01 12:02:00,2010-12-09 13:34:00,24.54691689008043,364,Dormant,False
21539,RED RETROSPOT BUTTER DISH,Vintage & Retro,2723,13551.64,4116.445000000001,709,2009-12-01 11:50:00,2011-11-01 14:54:00,27.23,37,Medium,False
21540,DAIRY MAID CERAMIC BUTTER DISH,Other,1323,2394.95,-1540.9749999999997,87,2009-12-01 12:02:00,2010-09-09 15:44:00,32.840425531914896,455,Dormant,False
21541,DINOSAURS WATER TRANSFER TATTOOS,Other,1907,1636.24,501.575,201,2009-12-01 14:28:00,2010-11-15 14:49:00,38.24928366762178,388,Dormant,False
21542,WOODLAND WATER TRANSFER TATTOOS,Other,1877,1600.75,483.935,190,2009-12-01 14:28:00,2010-10-10 13:23:00,42.11217948717949,424,Dormant,False
21543,BUTTERFLY WATER TRANSFER TATTOOS,Other,284,215.0,46.02000000000001,24,2009-12-01 14:28:00,2009-12-21 17:14:00,99.4,717,Dormant,False
21544,SKULLS  WATER TRANSFER TATTOOS,Other,6064,5052.21,1444.13,503,2009-12-01 11:51:00,2011-12-09 10:03:00,57.59565807327001,0,Fast,True
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,Garden & Outdoor,697,1640.12,200.81500000000008,82,2009-12-01 13:29:00,2010-07-23 08:24:00,20.93991416309013,504,Dormant,False
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,Garden & Outdoor,719,1848.4700000000005,363.73500000000007,119,2009-12-01 13:29:00,2011-03-22 13:11:00,10.59578947368421,261,Dormant,False
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,Garden & Outdoor,682,1776.12,367.7900000000001,107,2009-12-01 13:29:00,2010-11-01 15:14:00,14.250746268656718,402,Dormant,False
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,Garden & Outdoor,547,1270.39,140.83500000000006,51,2009-12-01 13:29:00,2010-04-13 13:21:00,29.00757575757576,604,Dormant,False
21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,Garden & Outdoor,295,1565.51,336.83500000000004,64,2009-12-02 16:02:00,2010-05-21 17:19:00,12.147058823529411,566,Dormant,False
21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,Garden & Outdoor,169,824.95,121.065,22,2009-12-02 13:26:00,2010-01-29 17:25:00,20.39655172413793,678,Dormant,False
21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,Garden & Outdoor,165,837.6,150.375,35,2009-12-02 13:26:00,2010-06-03 11:35:00,6.346153846153846,554,Dormant,False
21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,Garden & Outdoor,90,581.27,206.42,39,2009-12-01 13:31:00,2010-04-06 15:08:00,5.0,611,Dormant,False
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,Garden & Outdoor,167,767.75,72.19500000000001,22,2009-12-01 13:31:00,2010-01-21 14:30:00,22.92156862745098,686,Dormant,False
21555,CERAMIC STRAWBERRY TRINKET TRAY,Kitchen & Dining,425,1131.37,372.74500000000006,134,2009-12-02 15:44:00,2011-12-06 16:26:00,4.053133514986376,2,Slow,False
21556,CERAMIC STRAWBERRY MONEY BOX,Home Decor,1607,4244.41,1375.9150000000004,293,2009-12-01 14:40:00,2011-11-23 12:20:00,15.601941747572816,16,Medium,False
21557,SET OF 6 FUNKY BEAKERS,Other,932,3169.3900000000003,1244.8100000000002,302,2009-12-01 14:28:00,2011-12-09 10:26:00,8.852103120759837,0,Slow,False
21558,SKULL LUNCH BOX WITH CUTLERY,Kitchen & Dining,4207,10810.66,3301.165000000001,768,2009-12-01 12:32:00,2011-12-09 10:26:00,39.95793758480325,0,Medium,False
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,Kitchen & Dining,8227,20345.53,5660.335000000002,1221,2009-12-01 12:32:00,2011-12-09 10:13:00,78.13975576662143,0,Fast,True
21560,TOADSTOOL  LUNCHBOX WITH CUTLERY,Kitchen & Dining,4,15.44,4.632,4,2009-12-01 14:43:00,2009-12-22 15:06:00,1.3333333333333333,716,Dormant,False
21561,DINOSAUR LUNCH BOX WITH CUTLERY,Kitchen & Dining,2969,7303.91,2004.2450000000008,522,2009-12-01 12:13:00,2011-12-08 16:30:00,28.19945725915875,0,Medium,False
21562,HAWAIIAN GRASS SKIRT,Other,678,970.28,377.03,73,2010-01-07 16:46:00,2011-11-21 12:53:00,6.958944281524927,17,Slow,False
21563,RED HEART SHAPE LOVE BUCKET,Home Decor,2786,6875.71,1122.6200000000003,362,2009-12-02 14:43:00,2011-12-09 10:46:00,26.49728260869565,0,Medium,False
21564,PINK  HEART SHAPE LOVE BUCKET,Home Decor,1951,4524.5,495.6850000000002,294,2009-12-03 12:31:00,2011-12-09 10:46:00,18.580952380952382,0,Medium,False
21576,LETS GO SHOPPING COTTON TOTE BAG,Bags & Accessories,732,1686.19,533.2900000000001,205,2009-12-01 12:36:00,2011-12-08 11:25:00,6.961956521739131,1,Slow,False
21577,SAVE THE PLANET COTTON TOTE BAG,Bags & Accessories,2556,5716.52,1690.8200000000002,464,2009-12-01 12:13:00,2011-12-08 16:30:00,24.276797829036635,0,Medium,False
21578,WOODLAND DESIGN  COTTON TOTE BAG,Bags & Accessories,2205,5062.86,1589.985,380,2009-12-01 12:13:00,2011-12-05 11:48:00,21.05729877216917,4,Medium,False
21579,LOLITA  DESIGN  COTTON TOTE BAG,Bags & Accessories,1029,1560.85,-59.82499999999997,136,2009-12-01 12:13:00,2011-12-06 12:19:00,9.8,3,Slow,False
21580,RABBIT  DESIGN  COTTON TOTE BAG,Bags & Accessories,542,1329.63,475.98,172,2009-12-01 12:36:00,2011-12-08 09:20:00,5.154891304347826,1,Slow,False
21581,SKULLS  DESIGN  COTTON TOTE BAG,Bags & Accessories,1172,1890.74,44.84000000000003,203,2009-12-01 12:13:00,2011-12-08 10:53:00,11.146739130434783,1,Slow,False
21582,KINGS CHOICE SMALL TUBE MATCHES,Other,117,193.05,57.91500000000001,16,2009-12-01 09:46:00,2010-02-21 12:42:00,9.98780487804878,656,Dormant,False
21584,RETROSPOT SMALL TUBE MATCHES,Vintage & Retro,3769,6070.05,1716.8550000000005,352,2009-12-01 11:34:00,2011-12-07 12:21:00,35.84646739130435,2,Medium,False
21585,SWALLOW SMALL TUBE MATCHES,Home Decor,1,1.65,0.4950000000000001,1,2010-08-01 12:02:00,2010-08-01 12:02:00,1.0,495,Dormant,False
21586,KINGS CHOICE GIANT TUBE MATCHES,Other,2583,6018.75,1408.0950000000007,238,2009-12-01 09:46:00,2011-11-07 11:16:00,25.610481586402265,32,Medium,False
21587,COSY HOUR GIANT TUBE MATCHES,Other,2071,5173.05,1476.3150000000005,260,2009-12-01 11:45:00,2011-10-18 10:53:00,21.16350364963504,52,Medium,False
21588,RETROSPOT GIANT TUBE MATCHES,Vintage & Retro,3351,7748.55,1767.0150000000008,284,2009-12-01 11:45:00,2011-12-08 11:43:00,31.87092391304348,1,Medium,False
21589,SWALLOW GIANT TUBE MATCHES,Home Decor,1119,2583.4500000000003,586.0350000000003,88,2009-12-01 17:19:00,2010-06-17 10:30:00,39.76142131979695,540,Dormant,False
21590,KINGS CHOICE CIGAR BOX MATCHES,Home Decor,3448,4141.28,1124.28,286,2009-12-01 09:46:00,2010-11-10 15:16:00,70.16279069767441,393,Dormant,False
21591,COSY HOUR CIGAR BOX MATCHES,Home Decor,3978,6003.08,2522.33,365,2009-12-01 11:57:00,2011-12-09 11:34:00,37.78290366350068,0,Medium,False
21592,RETROSPOT CIGAR BOX MATCHES,Home Decor,5876,6552.46,1410.96,476,2009-12-01 10:06:00,2011-12-08 14:39:00,55.81004070556309,0,Fast,True
21593,SWALLOW CIGAR BOX MATCHES,Home Decor,1391,1629.31,412.18500000000006,94,2009-12-01 12:30:00,2010-05-23 13:03:00,56.28323699421965,564,Dormant,False
21594,DR. JAM'S AROUZER STRESS BALL,Other,5,21.06,6.325000000000001,5,2009-12-09 09:42:00,2011-01-14 14:06:00,0.0872817955112219,328,Dormant,False
21595,DAD'S CAB ELECTRONIC METER,Other,9,76.95,23.589,9,2009-12-02 14:43:00,2010-12-07 15:28:00,0.1702702702702702,366,Dormant,False
21596,HYPOCHONDRIAC PILL STRESS BALL,Other,10,42.64,12.54,9,2009-12-01 14:49:00,2010-11-04 14:49:00,0.2071005917159763,399,Dormant,False
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,Candles & Fragrance,1499,4186.29,1090.855,218,2009-12-02 12:06:00,2011-08-30 14:09:00,16.498427672955973,100,Dormant,False
21610,SET 12 PEAR BOTANICAL T-LIGHTS,Candles & Fragrance,542,1543.67,424.44000000000005,97,2009-12-02 09:47:00,2010-11-18 13:18:00,10.809116809116809,385,Dormant,False
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,Candles & Fragrance,750,2182.19,633.4400000000002,148,2009-12-01 12:13:00,2010-10-27 12:55:00,15.909090909090908,407,Dormant,False
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,Candles & Fragrance,698,2025.77,584.4000000000001,113,2009-12-01 12:33:00,2010-09-29 14:43:00,16.178807947019866,435,Dormant,False
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,Candles & Fragrance,632,1861.4500000000005,556.3700000000001,145,2009-12-02 15:10:00,2011-10-27 13:33:00,6.383838383838384,42,Slow,False
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,Candles & Fragrance,1627,4538.17,1178.4150000000002,194,2009-12-02 12:13:00,2011-05-31 10:43:00,20.935661764705884,192,Dormant,False
21615,4 LAVENDER BOTANICAL DINNER CANDLES,Candles & Fragrance,1168,2308.67,297.374,169,2009-12-01 12:33:00,2011-12-09 10:03:00,11.093622795115332,0,Slow,False
21616,4 PEAR BOTANICAL DINNER CANDLES,Candles & Fragrance,1152,2458.58,474.836,191,2009-12-08 16:20:00,2011-12-09 10:03:00,11.046575342465752,0,Slow,False
21617,4 LILY  BOTANICAL DINNER CANDLES,Candles & Fragrance,834,2135.01,-54.24,169,2009-12-02 12:06:00,2011-11-21 15:18:00,8.11961057023644,17,Slow,False
21618,4 WILDFLOWER BOTANICAL CANDLES,Candles & Fragrance,698,1823.74,216.24600000000004,139,2009-12-01 12:33:00,2011-11-14 17:40:00,6.85273492286115,24,Slow,False
21619,4 VANILLA BOTANICAL CANDLES,Candles & Fragrance,1131,2069.02,121.438,212,2009-12-01 12:33:00,2011-12-08 13:50:00,10.742198100407055,0,Slow,False
21620,SET OF 4 ROSE BOTANICAL CANDLES,Candles & Fragrance,1087,2206.73,334.916,222,2009-12-03 12:10:00,2011-12-09 11:26:00,10.352380952380951,0,Slow,False
21621,VINTAGE UNION JACK BUNTING,Home Decor,6900,60286.04,19231.040000000005,1292,2009-12-01 12:47:00,2011-12-06 13:20:00,65.71428571428571,2,Fast,True
21622,VINTAGE UNION JACK CUSHION COVER,Home Decor,3699,19936.94,7119.905000000002,626,2009-12-01 12:47:00,2011-12-07 14:12:00,35.18070652173913,1,Medium,False
21623,VINTAGE UNION JACK MEMOBOARD,Vintage & Retro,6165,45402.18,2462.9550000000054,530,2010-02-28 15:58:00,2011-12-08 13:18:00,66.7001545595054,0,Fast,True
21624,VINTAGE UNION JACK DOORSTOP,Vintage & Retro,1771,10641.15,3264.935,403,2009-12-01 12:47:00,2011-12-08 16:30:00,16.82089552238806,0,Medium,False
21625,VINTAGE UNION JACK APRON,Vintage & Retro,984,7037.62,2250.46,334,2009-12-01 13:29:00,2011-12-07 15:07:00,9.358695652173914,1,Slow,False
21626,VINTAGE UNION JACK PENNANT,Vintage & Retro,1496,3017.07,975.03,204,2009-12-01 14:28:00,2011-11-21 16:24:00,14.544444444444444,17,Medium,False
21627,ELEPHANT CARNIVAL POUFFE,Other,195,3766.35,-215.35500000000016,115,2009-12-04 14:13:00,2011-10-24 14:47:00,1.981132075471698,45,Slow,False
21628,TRIANGULAR POUFFE VINTAGE,Vintage & Retro,164,3185.28,-163.43600000000012,87,2009-12-02 12:06:00,2011-12-08 11:25:00,1.561904761904762,1,Slow,False
21629,SQUARE FLOOR CUSHION VINTAGE RED,Home Decor,177,1961.37,976.365,105,2009-12-03 10:49:00,2011-12-08 19:28:00,1.6857142857142855,0,Slow,False
21630,FLOOR CUSHION ELEPHANT CARNIVAL,Home Decor,162,1973.39,958.4600000000002,95,2009-12-03 14:39:00,2011-12-07 12:19:00,1.5470668485675307,2,Slow,False
21631,HIPPY CHIC DECORATIVE PARASOL,Garden & Outdoor,221,1571.75,-400.6749999999998,54,2009-12-09 13:16:00,2011-11-17 14:24:00,2.1850282485875705,21,Slow,False
21632,VINTAGE PINK DECORATIVE PARASOL,Garden & Outdoor,132,1076.22,-101.87999999999988,53,2009-12-02 13:34:00,2011-01-18 17:34:00,2.242718446601942,324,Dormant,False
21633,SUNFLOWER DECORATIVE PARASOL,Garden & Outdoor,175,1663.11,101.23500000000016,72,2009-12-04 09:43:00,2011-11-21 10:27:00,1.7085076708507672,18,Slow,False
21634,ASSORTED MINI MADRAS NOTEBOOK,Stationery & Craft,1771,1507.74,-41.88500000000003,69,2009-12-03 14:39:00,2011-10-16 15:13:00,18.177419354838708,53,Medium,False
21635,MADRAS NOTEBOOK LARGE,Stationery & Craft,398,855.24,-189.51,42,2009-12-04 15:27:00,2011-07-13 11:00:00,4.762393162393162,149,Dormant,False
21636,MADRAS NOTEBOOK MEDIUM,Stationery & Craft,1014,985.74,453.39,98,2009-12-04 15:27:00,2011-12-05 14:29:00,9.723287671232876,3,Slow,False
21637,ASSORTED SANSKRIT MINI NOTEBOOK,Stationery & Craft,1358,1741.72,553.47,93,2009-12-01 12:33:00,2011-10-10 15:27:00,14.020648967551622,59,Medium,False
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,Stationery & Craft,1020,2220.94,721.5400000000001,142,2009-12-01 11:45:00,2011-12-08 13:50:00,9.687924016282224,0,Slow,False
21639,ASSORTED TUTTI FRUTTI KEYRING,Other,259,228.65,74.545,15,2009-12-01 11:45:00,2010-03-03 13:57:00,19.70652173913044,645,Dormant,False
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,Stationery & Craft,2225,2049.4,725.525,205,2009-12-01 17:08:00,2011-12-08 13:50:00,21.161684782608692,0,Medium,False
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,Jewellery,1666,946.31,-954.5959999999995,111,2009-12-02 14:36:00,2011-09-16 13:32:00,17.886503067484664,83,Medium,False
21642,ASSORTED TUTTI FRUTTI PEN,Other,4413,2575.18,-50.55500000000002,251,2009-12-01 14:28:00,2011-12-09 10:03:00,41.914518317503386,0,Medium,False
21643,ASSORTED TUTTI FRUTTI MIRROR,Home Decor,1521,2127.94,797.0649999999999,204,2009-12-01 14:28:00,2011-11-15 14:32:00,14.911764705882351,23,Medium,False
21644,ASSORTED TUTTI FRUTTI HEART BOX,Home Decor,1087,1461.47,510.345,137,2009-12-03 13:09:00,2011-11-27 16:27:00,10.509668508287293,11,Slow,False
21645,ASSORTED TUTTI FRUTTI ROUND BOX,Home Decor,969,1642.65,523.4550000000002,133,2009-12-02 11:45:00,2010-11-16 16:08:00,19.435530085959886,387,Dormant,False
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,Bags & Accessories,848,1899.28,652.7200000000001,144,2009-12-01 14:28:00,2011-11-27 12:00:00,8.187586206896551,12,Slow,False
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,Bags & Accessories,2940,3956.48,1383.98,231,2009-12-01 14:28:00,2011-12-09 10:03:00,27.924016282225235,0,Medium,False
21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,Home Decor,421,1162.89,293.525,29,2009-12-01 13:19:00,2010-01-08 11:50:00,79.64864864864865,700,Dormant,False
21650,ASSORTED TUTTI FRUTTI BRACELET,Jewellery,3204,1163.8,-294.01999999999987,197,2009-12-01 12:13:00,2011-12-09 10:03:00,30.4314789687924,0,Medium,False
21651,HANGING GLASS ETCHED TEALIGHT,Lighting,1361,2200.36,628.4050000000002,124,2009-12-03 11:25:00,2011-02-21 13:51:00,21.408988764044945,290,Dormant,False
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,Candles & Fragrance,896,1747.9399999999998,524.9,78,2009-12-06 15:12:00,2010-08-05 11:30:00,26.02489626556017,491,Dormant,False
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,Candles & Fragrance,1246,2565.67,734.0500000000002,111,2010-01-13 17:51:00,2010-11-22 09:22:00,27.955128205128208,382,Dormant,False
21654,RIDGED GLASS FINGER BOWL,Kitchen & Dining,1183,820.21,-380.5349999999999,82,2009-12-03 19:13:00,2011-09-18 12:21:00,12.68147013782542,82,Medium,False
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,Candles & Fragrance,1396,2277.5,626.0320000000002,89,2009-12-02 14:09:00,2011-02-11 13:53:00,22.464367816091958,300,Dormant,False
21656,RIDGED GLASS POSY VASE,Home Decor,985,1614.54,614.7650000000001,140,2009-12-03 14:39:00,2011-05-03 16:06:00,13.362403100775197,219,Dormant,False
21657,MILK BOTTLE WITH GLASS STOPPER,Kitchen & Dining,257,1967.38,717.0749999999999,118,2009-12-03 12:28:00,2011-02-20 13:18:00,4.051801801801802,291,Dormant,False
21658,GLASS  BEURRE DISH,Other,2225,9271.89,3119.765,519,2009-12-01 14:49:00,2011-08-11 10:14:00,25.243111831442462,120,Dormant,False
21659,GLASS CAKE STAND,Kitchen & Dining,120,1891.7,635.9000000000002,66,2009-12-02 14:43:00,2010-11-07 12:31:00,2.47787610619469,397,Dormant,False
21661,VINTAGE GLASS TEA CADDY,Vintage & Retro,239,1511.3100000000002,515.875,98,2009-12-04 12:59:00,2011-02-22 13:20:00,3.7595505617977527,289,Dormant,False
21662,VINTAGE GLASS COFFEE CADDY,Kitchen & Dining,269,1735.0500000000002,614.6650000000001,106,2009-12-04 12:59:00,2011-08-15 14:17:00,3.0420032310177705,115,Dormant,False
21663,VINTAGE GLASS SUGAR CADDY,Vintage & Retro,76,488.16,171.62,32,2009-12-02 11:55:00,2010-04-13 13:31:00,4.03030303030303,604,Dormant,False
21664,RIDGED GLASS STORAGE JAR CREAM LID,Other,258,1031.07,353.82,67,2009-12-03 17:12:00,2011-10-17 12:22:00,2.6480938416422286,53,Slow,False
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,Other,879,638.8000000000001,238.85500000000008,75,2009-12-02 14:36:00,2010-05-26 13:38:00,35.36206896551724,561,Dormant,False
21666,RIDGED GLASS T-LIGHT HOLDER,Candles & Fragrance,1760,1105.15,304.35000000000014,85,2009-12-02 14:36:00,2011-12-06 11:39:00,16.807639836289223,3,Medium,False
21667,GLASS CAKE COVER AND PLATE,Kitchen & Dining,354,6126.25,1926.0400000000004,163,2009-12-03 16:12:00,2011-01-12 12:31:00,6.133663366336633,331,Dormant,False
21668,RED STRIPE CERAMIC DRAWER KNOB,Home Decor,10357,13912.17,4849.795,825,2009-12-01 10:49:00,2011-12-09 11:34:00,98.23712737127371,0,Fast,True
21669,BLUE STRIPE CERAMIC DRAWER KNOB,Home Decor,10578,13839.18,4583.43,805,2009-12-01 10:49:00,2011-12-09 11:34:00,100.33333333333331,0,Fast,True
21670,BLUE SPOT CERAMIC DRAWER KNOB,Home Decor,8845,12074.4,4335.025,767,2009-12-01 10:49:00,2011-12-09 11:34:00,83.89566395663957,0,Fast,True
21671,RED SPOT CERAMIC DRAWER KNOB,Home Decor,9488,12339.32,4037.32,727,2009-12-01 10:06:00,2011-12-09 10:23:00,89.99457994579946,0,Fast,True
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,Home Decor,11120,14411.13,4681.13,815,2009-12-01 10:49:00,2011-12-09 10:23:00,105.61736770691994,0,Fast,True
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,Home Decor,10050,13272.39,4478.64,763,2009-12-01 10:49:00,2011-12-09 11:34:00,95.32520325203252,0,Fast,True
21674,RIDGED GLASS PENDANT LAMPSHADE,Lighting,43,680.8499999999999,170.65500000000003,9,2009-12-07 13:49:00,2010-03-10 10:53:00,3.2717391304347827,639,Dormant,False
21675,BUTTERFLIES STICKERS,Stationery & Craft,1782,1576.84,516.55,268,2009-12-02 14:43:00,2011-12-09 10:03:00,16.94836956521739,0,Medium,False
21676,FLOWERS  STICKERS,Stationery & Craft,1193,893.7199999999999,183.885,159,2009-12-02 13:20:00,2011-12-05 17:24:00,11.392905866302865,3,Slow,False
21677,HEARTS  STICKERS,Stationery & Craft,2125,1859.38,595.005,279,2009-12-01 12:13:00,2011-12-09 10:03:00,20.1831750339213,0,Medium,False
