customer_id,recency_days,frequency,lifetime_value,first_purchase,country,avg_order_value,cluster,segment
13757,675,1,195.55,2010-02-03 12:37:00,United Kingdom,195.55,3,Inactive
13758,12,14,8595.29,2009-12-01 10:06:00,United Kingdom,613.9492857142858,1,Premium
13759,33,2,659.4100000000001,2011-09-29 15:40:00,United Kingdom,329.70500000000004,2,Occasional
13760,54,5,1363.64,2010-04-25 13:10:00,United Kingdom,272.72799999999995,0,Regular
13761,50,6,1952.17,2010-02-21 11:08:00,United Kingdom,325.3616666666667,0,Regular
13762,219,5,2472.48,2010-01-10 12:13:00,United Kingdom,494.496,0,Regular
13763,63,3,5217.4400000000005,2010-09-30 17:39:00,United Kingdom,1739.1466666666668,0,Regular
13764,71,6,2908.67,2010-03-07 12:56:00,United Kingdom,484.77833333333336,0,Regular
13765,653,1,352.82,2010-02-24 13:46:00,United Kingdom,352.82,3,Inactive
13766,495,1,190.35,2010-08-01 14:25:00,United Kingdom,190.35,3,Inactive
13767,2,73,33903.57,2009-12-01 10:52:00,United Kingdom,464.4324657534247,1,Premium
13768,727,2,875.97,2009-12-09 10:25:00,United Kingdom,437.985,3,Inactive
13769,2,20,5478.12,2009-12-16 11:59:00,United Kingdom,273.906,1,Premium
13770,422,4,785.37,2009-12-09 14:44:00,United Kingdom,196.3425,0,Regular
13771,64,9,5728.82,2010-02-25 12:37:00,United Kingdom,636.5355555555556,1,Premium
13772,34,8,3100.02,2010-02-23 13:55:00,United Kingdom,387.5025,1,Premium
13773,397,2,301.54,2010-02-18 10:27:00,United Kingdom,150.77,3,Inactive
13774,82,1,345.0,2011-09-19 12:06:00,United Kingdom,345.0,3,Inactive
13775,591,1,1049.66,2010-04-28 12:15:00,United Kingdom,1049.66,3,Inactive
13777,1,61,49638.26,2009-12-02 09:47:00,United Kingdom,813.7419672131148,1,Premium
13778,103,4,1124.49,2010-05-23 13:34:00,United Kingdom,281.1225,0,Regular
13779,516,1,161.13,2010-07-12 11:24:00,United Kingdom,161.13,3,Inactive
13780,7,3,732.07,2010-10-28 19:51:00,United Kingdom,244.0233333333333,2,Occasional
13781,251,3,778.83,2009-12-18 15:46:00,United Kingdom,259.61,0,Regular
13782,13,13,1786.08,2009-12-06 12:52:00,United Kingdom,137.39076923076922,1,Premium
13783,488,4,1542.09,2010-02-04 13:47:00,United Kingdom,385.5225,0,Regular
13784,10,14,2910.23,2010-09-15 12:27:00,United Kingdom,207.87357142857144,1,Premium
13785,429,4,542.49,2010-09-05 16:01:00,United Kingdom,135.6225,0,Regular
13786,367,6,3127.99,2009-12-03 15:32:00,United Kingdom,521.3316666666666,0,Regular
13787,76,6,1222.5,2010-01-14 10:13:00,United Kingdom,203.75,0,Regular
13788,505,1,3.75,2010-07-22 15:50:00,United Kingdom,3.75,3,Inactive
13789,388,1,239.46,2010-11-16 15:31:00,United Kingdom,239.46,3,Inactive
13790,4,1,348.8,2011-12-05 15:48:00,United Kingdom,348.8,2,Occasional
13791,128,2,1516.0,2011-06-24 16:38:00,United Kingdom,758.0,0,Regular
13792,66,3,383.95,2010-10-13 11:05:00,United Kingdom,127.98333333333332,2,Occasional
13793,647,1,96.0,2010-03-03 08:25:00,United Kingdom,96.0,3,Inactive
13794,547,1,126.03,2010-06-11 12:30:00,United Kingdom,126.03,3,Inactive
13795,388,4,836.3,2010-03-12 12:44:00,United Kingdom,209.075,0,Regular
13796,499,1,289.7,2010-07-28 14:45:00,United Kingdom,289.7,3,Inactive
13797,437,3,1179.45,2010-03-02 12:17:00,United Kingdom,393.15,0,Regular
13798,1,110,75428.87,2009-12-08 16:21:00,United Kingdom,685.717,1,Premium
13799,117,9,2803.57,2010-03-05 16:39:00,United Kingdom,311.5077777777778,0,Regular
13800,310,3,1679.56,2009-12-03 10:03:00,United Kingdom,559.8533333333334,0,Regular
13801,67,1,324.8,2011-10-04 10:15:00,United Kingdom,324.8,3,Inactive
13802,139,19,26259.11,2010-02-16 10:11:00,United Kingdom,1382.0584210526315,1,Premium
13803,255,3,1338.91,2010-03-31 10:00:00,United Kingdom,446.3033333333333,0,Regular
13804,31,9,3161.12,2010-09-29 10:26:00,United Kingdom,351.23555555555555,1,Premium
13805,52,2,924.6,2011-08-02 15:29:00,United Kingdom,462.3,2,Occasional
13806,64,1,256.38,2011-10-07 11:43:00,United Kingdom,256.38,3,Inactive
13807,367,3,422.2,2009-12-04 12:41:00,United Kingdom,140.73333333333332,3,Inactive
13808,6,5,1747.66,2011-09-04 12:07:00,United Kingdom,349.53200000000004,2,Occasional
13809,305,3,679.7,2010-09-05 11:42:00,Cyprus,226.5666666666667,0,Regular
13810,29,2,827.51,2011-10-14 12:57:00,Germany,413.755,2,Occasional
13811,184,2,519.75,2011-04-14 18:40:00,Germany,259.875,3,Inactive
13812,42,3,485.0,2011-08-26 12:54:00,Germany,161.66666666666666,2,Occasional
13813,40,8,2387.4700000000003,2009-12-06 10:16:00,Germany,298.43375000000003,1,Premium
13814,92,3,2257.32,2010-06-30 14:12:00,Germany,752.44,0,Regular
13815,22,8,6737.74,2010-02-12 10:26:00,Germany,842.2175,1,Premium
13816,24,2,499.67,2011-10-06 14:37:00,Germany,249.835,2,Occasional
13817,29,2,328.98,2010-12-23 11:46:00,Germany,164.49,2,Occasional
13818,430,1,61.28,2010-10-06 12:35:00,United Kingdom,61.28,3,Inactive
13819,302,6,2642.35,2009-12-01 16:18:00,United Kingdom,440.39166666666665,0,Regular
13820,418,3,652.75,2010-01-28 12:26:00,United Kingdom,217.58333333333331,0,Regular
13821,145,6,1379.08,2010-01-04 13:36:00,United Kingdom,229.84666666666664,0,Regular
13822,6,2,632.0,2011-10-30 15:55:00,United Kingdom,316.0,2,Occasional
13823,19,7,3403.4500000000003,2009-12-15 14:34:00,United Kingdom,486.2071428571429,1,Premium
13824,33,12,3314.76,2010-03-12 15:17:00,United Kingdom,276.23,1,Premium
13825,622,2,255.59,2009-12-09 14:30:00,United Kingdom,127.795,3,Inactive
13826,176,1,189.5,2011-06-16 13:48:00,United Kingdom,189.5,3,Inactive
13827,58,3,409.8,2011-07-19 15:38:00,United Kingdom,136.6,2,Occasional
13828,22,1,209.49,2011-11-17 16:02:00,United Kingdom,209.49,2,Occasional
13829,421,1,102.0,2010-10-14 18:19:00,United Kingdom,102.0,3,Inactive
13830,582,1,156.85000000000002,2010-05-07 12:24:00,United Kingdom,156.85000000000002,3,Inactive
13831,16,18,6585.54,2009-12-10 14:50:00,United Kingdom,365.8633333333333,1,Premium
13832,19,2,609.89,2010-10-13 14:41:00,United Kingdom,304.945,2,Occasional
13833,159,2,700.41,2010-10-31 14:11:00,United Kingdom,350.205,3,Inactive
13834,577,2,324.19,2010-02-08 12:52:00,United Kingdom,162.095,3,Inactive
13835,25,7,1095.27,2010-03-04 08:26:00,United Kingdom,156.46714285714285,2,Occasional
13836,399,2,620.37,2010-10-21 13:27:00,United Kingdom,310.185,3,Inactive
13837,212,2,266.59000000000003,2011-01-26 12:15:00,United Kingdom,133.29500000000002,3,Inactive
13838,6,10,1690.07,2010-05-09 11:40:00,United Kingdom,169.007,1,Premium
13839,486,1,139.95000000000002,2010-08-10 13:52:00,United Kingdom,139.95000000000002,3,Inactive
13840,416,1,651.4,2010-10-19 13:34:00,United Kingdom,651.4,3,Inactive
13841,253,1,85.0,2011-04-01 12:10:00,United Kingdom,85.0,3,Inactive
13842,59,18,5319.34,2010-02-16 15:54:00,United Kingdom,295.5188888888889,1,Premium
13843,381,1,319.75,2010-11-23 17:48:00,United Kingdom,319.75,3,Inactive
13844,11,1,361.62,2011-11-28 13:21:00,United Kingdom,361.62,2,Occasional
13845,65,1,312.98,2011-10-06 08:25:00,United Kingdom,312.98,3,Inactive
13846,25,4,1307.79,2010-11-05 09:47:00,United Kingdom,326.9475,2,Occasional
13847,720,1,310.72,2009-12-20 10:41:00,United Kingdom,310.72,3,Inactive
13848,92,8,3015.0,2009-12-09 16:17:00,United Kingdom,376.875,0,Regular
13849,52,5,3469.3,2010-03-25 12:03:00,United Kingdom,693.86,0,Regular
13850,129,1,1595.48,2011-08-02 14:04:00,United Kingdom,1595.48,0,Regular
13851,96,8,4606.46,2010-01-29 11:54:00,United Kingdom,575.8075,0,Regular
13852,611,1,187.35,2010-04-08 09:06:00,United Kingdom,187.35,3,Inactive
13853,57,1,1090.14,2011-10-13 14:18:00,United Kingdom,1090.14,2,Occasional
13854,9,39,11944.56,2010-01-08 11:28:00,United Kingdom,306.2707692307692,1,Premium
13855,501,4,1310.34,2009-12-08 16:56:00,United Kingdom,327.58500000000004,0,Regular
13856,169,11,1142.03,2010-03-30 15:40:00,United Kingdom,103.82090909090908,0,Regular
13857,393,6,1000.91,2010-05-17 14:21:00,United Kingdom,166.81833333333333,0,Regular
13858,57,1,216.17,2011-10-13 16:17:00,United Kingdom,216.17,3,Inactive
13859,326,2,515.86,2010-06-28 15:36:00,United Kingdom,257.93,3,Inactive
13860,1,5,1245.9,2011-09-14 09:27:00,United Kingdom,249.18,2,Occasional
13861,429,2,273.26,2010-06-27 11:37:00,United Kingdom,136.63,3,Inactive
13862,18,9,2556.09,2010-11-15 13:43:00,United Kingdom,284.01,1,Premium
13863,248,4,1239.55,2010-04-25 13:09:00,United Kingdom,309.8875,0,Regular
13864,387,1,662.4000000000001,2010-11-18 12:50:00,United Kingdom,662.4000000000001,3,Inactive
13865,58,4,501.56,2011-02-23 12:04:00,United Kingdom,125.39,2,Occasional
13866,74,1,145.67000000000002,2011-09-26 14:54:00,United Kingdom,145.67000000000002,3,Inactive
13867,31,3,1005.09,2011-05-05 17:28:00,United Kingdom,335.03000000000003,2,Occasional
13868,7,2,3192.54,2011-11-01 12:45:00,United Kingdom,1596.27,2,Occasional
13869,123,10,7996.87,2010-01-17 14:53:00,United Kingdom,799.687,1,Premium
13870,2,15,5712.08,2010-02-08 12:08:00,United Kingdom,380.80533333333335,1,Premium
13871,23,17,7885.85,2009-12-20 13:09:00,United Kingdom,463.8735294117647,1,Premium
13872,527,3,919.57,2009-12-14 09:56:00,United Kingdom,306.52333333333337,0,Regular
13873,120,8,1038.92,2010-03-03 12:31:00,United Kingdom,129.865,0,Regular
13874,358,7,2049.15,2010-02-04 18:39:00,United Kingdom,292.7357142857143,0,Regular
13875,54,14,4814.37,2009-12-17 10:30:00,United Kingdom,343.88357142857143,1,Premium
13876,64,1,122.7,2011-10-07 10:22:00,United Kingdom,122.7,3,Inactive
13877,86,3,449.68,2010-01-19 10:53:00,United Kingdom,149.89333333333337,2,Occasional
13878,55,4,2416.9,2010-04-14 13:50:00,United Kingdom,604.225,0,Regular
13879,646,1,395.5,2010-03-04 10:49:00,United Kingdom,395.5,3,Inactive
13880,21,17,4293.86,2010-05-26 14:29:00,United Kingdom,252.58,1,Premium
13881,4,43,45179.1,2010-03-04 14:41:00,United Kingdom,1050.6767441860466,1,Premium
13882,3,5,1191.13,2011-10-06 15:28:00,United Kingdom,238.22600000000003,2,Occasional
13883,11,14,6535.37,2010-02-28 12:53:00,United Kingdom,466.8121428571429,1,Premium
13884,7,10,1825.03,2010-08-26 19:57:00,United Kingdom,182.503,1,Premium
13885,189,2,506.8,2011-05-23 08:52:00,United Kingdom,253.4,3,Inactive
13886,71,1,243.56,2011-09-29 13:17:00,United Kingdom,243.56,3,Inactive
13887,204,1,349.55,2011-05-19 17:22:00,United Kingdom,349.55,3,Inactive
13888,120,7,2001.59,2010-05-13 11:57:00,United Kingdom,285.94142857142856,0,Regular
13889,93,6,1991.23,2010-01-22 14:32:00,United Kingdom,331.87166666666667,0,Regular
13890,1,14,2927.38,2009-12-06 15:15:00,United Kingdom,209.09857142857143,1,Premium
13891,378,3,859.21,2010-05-06 16:02:00,United Kingdom,286.40333333333336,0,Regular
13892,27,6,1267.65,2010-05-13 10:32:00,United Kingdom,211.275,2,Occasional
13893,298,1,821.1,2011-02-15 11:30:00,United Kingdom,821.1,3,Inactive
13894,24,3,564.62,2011-02-02 12:54:00,United Kingdom,188.20666666666668,2,Occasional
13895,28,6,4008.52,2009-12-03 13:09:00,United Kingdom,668.0866666666667,1,Premium
13896,626,1,388.55,2010-03-24 08:55:00,United Kingdom,388.55,3,Inactive
13897,50,3,1160.72,2010-01-31 13:48:00,United Kingdom,386.9066666666667,2,Occasional
13898,326,2,686.4,2010-10-24 15:42:00,United Kingdom,343.2,3,Inactive
13899,16,2,388.52,2011-03-10 09:30:00,United Kingdom,194.26,2,Occasional
13900,183,6,1610.59,2010-03-25 13:46:00,United Kingdom,268.4316666666667,0,Regular
13901,72,15,5676.34,2010-01-05 09:29:00,United Kingdom,378.42266666666666,1,Premium
13902,632,4,18982.22,2009-12-15 10:02:00,Denmark,4745.555,0,Regular
13903,400,1,165.45000000000002,2010-11-04 17:44:00,United Kingdom,165.45000000000002,3,Inactive
13904,37,2,332.64,2011-02-18 11:18:00,United Kingdom,166.32,2,Occasional
13905,733,1,312.65,2009-12-07 11:41:00,United Kingdom,312.65,3,Inactive
13906,409,1,42.0,2010-10-26 15:00:00,United Kingdom,42.0,3,Inactive
13907,692,1,136.8,2010-01-17 12:22:00,United Kingdom,136.8,3,Inactive
13908,80,4,2319.55,2011-03-08 12:04:00,United Kingdom,579.8875,0,Regular
13909,423,2,282.85,2010-07-06 16:52:00,United Kingdom,141.425,3,Inactive
13911,57,20,4234.99,2010-03-01 16:31:00,United Kingdom,211.7495,1,Premium
13912,424,1,124.95,2010-10-12 08:43:00,United Kingdom,124.95,3,Inactive
13913,507,1,42.22,2010-07-21 10:11:00,United Kingdom,42.22,3,Inactive
13914,12,2,626.45,2011-11-03 16:28:00,United Kingdom,313.225,2,Occasional
13915,394,1,70.80000000000001,2010-11-10 15:17:00,United Kingdom,70.80000000000001,3,Inactive
13916,464,4,1275.81,2010-02-02 10:06:00,United Kingdom,318.9525,0,Regular
13917,50,2,272.04,2011-06-01 12:46:00,United Kingdom,136.02,2,Occasional
13918,50,2,1212.84,2011-03-31 18:05:00,United Kingdom,606.4200000000001,2,Occasional
13919,59,4,1252.68,2010-06-17 09:30:00,Denmark,313.17,0,Regular
13920,432,4,1774.68,2010-05-26 15:48:00,United Kingdom,443.67,0,Regular
13921,402,4,730.7,2009-12-18 12:19:00,United Kingdom,182.675,0,Regular
13922,352,3,865.2,2010-08-29 14:36:00,United Kingdom,288.40000000000003,0,Regular
13923,54,1,351.13,2011-10-17 12:33:00,United Kingdom,351.13,2,Occasional
13924,2,6,1838.85,2011-09-28 15:07:00,United Kingdom,306.475,2,Occasional
13925,93,4,678.25,2011-07-28 12:09:00,United Kingdom,169.5625,0,Regular
13926,23,1,223.85,2011-11-16 13:16:00,United Kingdom,223.85,2,Occasional
13927,75,2,708.26,2010-09-28 16:12:00,United Kingdom,354.13,2,Occasional
13928,11,4,464.57,2011-07-29 15:59:00,United Kingdom,116.1425,2,Occasional
13929,169,11,3494.1,2010-01-14 07:25:00,United Kingdom,317.6454545454545,0,Regular
13930,58,2,337.34,2011-07-26 11:00:00,United Kingdom,168.67,2,Occasional
13931,96,11,5257.38,2009-12-03 10:26:00,United Kingdom,477.9436363636364,1,Premium
13932,295,1,307.4,2011-02-18 12:02:00,United Kingdom,307.4,3,Inactive
13933,109,2,608.7900000000001,2011-07-14 13:35:00,United Kingdom,304.39500000000004,3,Inactive
13934,264,1,922.1,2011-03-21 08:39:00,United Kingdom,922.1,3,Inactive
13935,597,3,6116.92,2010-02-25 16:01:00,United Kingdom,2038.9733333333331,0,Regular
13936,180,3,939.66,2010-10-21 14:21:00,United Kingdom,313.22,0,Regular
13937,169,2,880.13,2010-11-02 12:37:00,United Kingdom,440.065,0,Regular
13938,35,1,71.66,2011-11-04 14:37:00,United Kingdom,71.66,3,Inactive
13939,23,7,1560.96,2010-04-06 12:43:00,United Kingdom,222.99428571428567,2,Occasional
13940,17,4,839.14,2011-07-18 16:05:00,United Kingdom,209.785,2,Occasional
13941,22,15,10027.18,2009-12-16 16:10:00,United Kingdom,668.4786666666666,1,Premium
13942,535,1,320.0,2010-06-23 12:35:00,United Kingdom,320.0,3,Inactive
13943,578,1,246.54,2010-05-11 11:30:00,United Kingdom,246.54,3,Inactive
13944,653,1,200.43,2010-02-24 15:02:00,United Kingdom,200.43,3,Inactive
13945,395,2,854.15,2010-08-17 09:59:00,United Kingdom,427.075,3,Inactive
13946,79,6,1876.23,2009-12-04 11:07:00,United Kingdom,312.705,0,Regular
13947,65,1,90.6,2011-10-05 14:42:00,United Kingdom,90.6,3,Inactive
13948,361,4,548.76,2009-12-04 12:14:00,United Kingdom,137.19,0,Regular
13949,3,6,2427.32,2011-09-06 11:55:00,United Kingdom,404.5533333333333,1,Premium
13950,11,4,745.06,2011-04-07 11:29:00,United Kingdom,186.265,2,Occasional
13951,176,3,674.45,2011-02-18 15:21:00,United Kingdom,224.8166666666667,0,Regular
13952,218,14,12823.52,2009-12-16 09:41:00,United Kingdom,915.9657142857144,1,Premium
13953,7,12,6640.68,2009-12-11 12:58:00,United Kingdom,553.39,1,Premium
13954,2,2,439.92,2011-09-30 10:52:00,United Kingdom,219.96,2,Occasional
13955,154,3,544.0699999999999,2010-11-29 17:35:00,United Kingdom,181.35666666666663,0,Regular
13956,5,5,1019.27,2011-03-13 12:51:00,United Kingdom,203.854,2,Occasional
13957,418,3,458.25,2010-02-19 10:32:00,United Kingdom,152.75,3,Inactive
13958,380,8,4709.2300000000005,2009-12-05 13:12:00,United Kingdom,588.6537500000001,0,Regular
13959,79,6,1064.77,2010-07-16 15:11:00,United Kingdom,177.46166666666667,0,Regular
13960,21,2,230.22,2011-09-29 12:39:00,United Kingdom,115.11,2,Occasional
13961,392,1,538.4,2010-11-12 14:40:00,United Kingdom,538.4,3,Inactive
13962,22,3,362.8,2010-09-30 10:35:00,United Kingdom,120.93333333333334,2,Occasional
13963,308,17,2860.57,2010-04-21 16:20:00,United Kingdom,168.26882352941178,0,Regular
13964,387,2,438.9,2010-10-05 12:38:00,United Kingdom,219.45,3,Inactive
13965,477,3,996.61,2010-01-05 15:21:00,United Kingdom,332.2033333333333,0,Regular
13966,435,1,384.26,2010-09-30 13:08:00,United Kingdom,384.26,3,Inactive
13967,146,2,166.3,2010-11-08 13:24:00,United Kingdom,83.15,3,Inactive
13968,423,1,123.66,2010-10-12 13:22:00,United Kingdom,123.66,3,Inactive
13969,7,35,12973.46,2010-03-25 13:15:00,United Kingdom,370.67028571428574,1,Premium
13970,386,2,846.55,2010-09-28 11:53:00,United Kingdom,423.275,3,Inactive
13971,19,14,4667.57,2010-01-26 09:51:00,United Kingdom,333.3978571428571,1,Premium
13972,71,2,190.25,2011-05-22 11:34:00,United Kingdom,95.125,3,Inactive
13973,287,1,264.7,2011-02-25 15:21:00,United Kingdom,264.7,3,Inactive
13974,49,2,677.72,2010-05-06 17:55:00,United Kingdom,338.86,2,Occasional
13975,31,12,5256.4,2010-02-02 13:13:00,United Kingdom,438.0333333333333,1,Premium
13976,207,4,1192.36,2010-02-09 13:08:00,United Kingdom,298.09,0,Regular
13977,411,1,519.8100000000001,2010-10-24 14:08:00,United Kingdom,519.8100000000001,3,Inactive
13978,15,2,196.79,2011-10-25 15:04:00,United Kingdom,98.395,2,Occasional
13979,73,7,3373.63,2009-12-03 10:02:00,United Kingdom,481.94714285714286,0,Regular
13980,60,5,768.82,2010-02-21 14:18:00,United Kingdom,153.764,0,Regular
13981,416,1,331.14,2010-10-20 10:03:00,United Kingdom,331.14,3,Inactive
13982,39,9,3954.29,2010-01-20 14:04:00,United Kingdom,439.3655555555556,1,Premium
13983,30,21,6753.89,2009-12-09 13:53:00,United Kingdom,321.61380952380955,1,Premium
13984,27,12,1893.8,2009-12-07 11:51:00,United Kingdom,157.81666666666666,1,Premium
13985,4,22,10020.86,2010-02-09 13:56:00,United Kingdom,455.4936363636364,1,Premium
13986,17,1,320.46,2011-11-22 15:00:00,United Kingdom,320.46,2,Occasional
13987,380,2,682.54,2010-11-04 09:54:00,United Kingdom,341.27,3,Inactive
13988,20,8,4757.8,2010-03-24 11:05:00,United Kingdom,594.725,1,Premium
13989,66,5,2026.06,2010-05-25 12:13:00,United Kingdom,405.212,0,Regular
13990,213,1,311.3,2011-05-10 15:19:00,United Kingdom,311.3,3,Inactive
13991,12,6,851.88,2011-07-19 12:58:00,United Kingdom,141.98,2,Occasional
13992,30,3,219.5,2010-09-02 17:04:00,United Kingdom,73.16666666666667,2,Occasional
13993,43,19,6775.71,2009-12-03 11:57:00,United Kingdom,356.6163157894737,1,Premium
13994,4,6,2274.14,2011-07-14 18:28:00,United Kingdom,379.0233333333333,1,Premium
13995,15,14,3902.01,2009-12-18 12:43:00,United Kingdom,278.71500000000003,1,Premium
13996,386,2,845.76,2010-11-05 15:07:00,United Kingdom,422.88,3,Inactive
13997,519,3,376.46,2010-06-07 17:33:00,United Kingdom,125.48666666666666,3,Inactive
13998,447,3,566.7,2010-05-12 13:18:00,United Kingdom,188.9,3,Inactive
13999,10,29,9502.26,2009-12-05 12:42:00,United Kingdom,327.6641379310345,1,Premium
14000,211,5,2046.34,2009-12-02 09:50:00,United Kingdom,409.268,0,Regular
14001,46,9,4228.85,2010-08-03 12:49:00,United Kingdom,469.8722222222223,1,Premium
14002,134,2,529.73,2011-07-06 14:59:00,United Kingdom,264.865,3,Inactive
14003,733,1,209.41,2009-12-07 08:53:00,United Kingdom,209.41,3,Inactive
14004,43,11,6258.45,2010-09-30 09:39:00,United Kingdom,568.9499999999999,1,Premium
14005,10,5,2874.72,2011-05-08 10:33:00,United Kingdom,574.944,2,Occasional
14006,116,7,2196.67,2010-02-25 09:45:00,United Kingdom,313.81,0,Regular
14007,513,1,79.48,2010-07-15 09:06:00,United Kingdom,79.48,3,Inactive
14008,432,1,509.04,2010-10-03 13:09:00,United Kingdom,509.04,3,Inactive
14009,198,3,1099.91,2010-09-03 12:08:00,United Kingdom,366.6366666666667,0,Regular
14010,565,2,445.15,2010-05-23 12:46:00,United Kingdom,222.575,3,Inactive
14011,480,2,457.82,2010-04-11 13:40:00,United Kingdom,228.91,3,Inactive
14012,278,1,328.8,2011-03-07 12:26:00,United Kingdom,328.8,3,Inactive
14013,110,5,1084.57,2010-03-26 10:02:00,United Kingdom,216.914,0,Regular
14014,77,3,1948.21,2010-05-12 09:04:00,United Kingdom,649.4033333333333,0,Regular
14015,53,1,917.34,2011-10-18 10:02:00,United Kingdom,917.34,2,Occasional
14016,162,11,11303.41,2010-01-08 14:12:00,EIRE,1027.5827272727272,1,Premium
14017,571,1,229.75,2010-05-17 14:52:00,United Kingdom,229.75,3,Inactive
14018,645,1,367.15,2010-03-04 14:23:00,United Kingdom,367.15,3,Inactive
14019,47,3,1421.61,2011-07-24 15:39:00,United Kingdom,473.87,2,Occasional
14020,17,4,1249.01,2010-06-28 15:29:00,United Kingdom,312.2525,2,Occasional
14021,155,7,1716.58,2010-04-26 11:22:00,United Kingdom,245.22571428571428,0,Regular
14022,225,2,792.15,2010-08-10 09:38:00,United Kingdom,396.075,0,Regular
14023,7,2,584.07,2011-04-03 15:50:00,United Kingdom,292.035,2,Occasional
14024,122,3,645.74,2010-11-14 10:51:00,United Kingdom,215.24666666666667,0,Regular
14025,465,8,4057.9,2010-05-05 09:56:00,United Kingdom,507.2375,0,Regular
14026,471,2,713.11,2010-03-24 14:10:00,United Kingdom,356.555,3,Inactive
14027,61,1,104.82,2011-10-10 09:01:00,United Kingdom,104.82,3,Inactive
